column_0,column_1,column_2,column_3,column_4,participant,trial,period
-22.168957,7.2990947,-0.027981866,-0.77109814,-0.530551,1,90,feedback
-10.922444,1.5935756,-5.825974,2.418097,-1.1243052,1,90,planning
-1.3886847,-0.29207015,5.143006,6.278989,3.365601,1,91,baseline
-3.110052,-1.8790969,5.92366,-1.0231391,1.6245885,1,91,feedback
-5.9777746,-2.206663,-2.8238776,3.640387,-1.2348357,1,91,planning
6.003421,-1.6736138,-2.4926705,1.0193678,0.42299095,1,92,baseline
4.317024,5.5350847,5.0794096,-1.7920781,3.334641,1,92,feedback
0.86349684,-8.80433,2.313328,-4.699313,-4.0010004,1,92,planning
12.090348,0.7215538,1.2935758,5.006361,3.2185113,1,93,baseline
-1.1090968,1.2518662,4.0446806,-2.628804,3.5668147,1,93,feedback
-8.007138,11.927689,-0.8344755,-6.699397,0.10050112,1,93,planning
-0.14682129,1.4975123,2.7086768,3.9411912,2.023872,1,94,baseline
11.612385,5.214636,3.6763146,-0.54392856,-1.5533879,1,94,feedback
0.25827986,-9.418307,-1.2231005,0.32775477,-3.9026995,1,94,planning
5.5996275,11.680841,10.822891,1.8944845,4.081838,1,95,baseline
4.3897505,-0.15938506,2.9129832,-0.25870112,-0.55584174,1,95,feedback
8.168362,-2.4305193,-3.5470388,2.5535903,-3.0962718,1,95,planning
10.087195,2.1508217,9.1237545,-1.397977,2.555351,1,96,baseline
12.6095915,-1.7332237,7.2747207,-3.7347727,4.899764,1,96,feedback
12.467915,1.9831518,-3.9718325,2.5924082,-1.5509285,1,96,planning
20.325788,-0.7441788,7.3812094,4.105421,4.966699,1,97,baseline
2.0220463,0.9489001,2.592575,1.5198314,3.6887681,1,97,feedback
14.946535,7.5535583,-0.3866156,-0.8782645,-1.8747481,1,97,planning
-8.068914,-7.2097874,5.047621,-1.1359205,-0.23845553,1,98,baseline
8.522892,0.09267039,-3.57351,1.3748169,-0.47239316,1,98,feedback
-1.9504259,-3.0368636,-1.2377129,1.364667,0.116279475,1,98,planning
2.6363554,7.6772056,-3.8402064,-0.76494527,0.11125016,1,99,baseline
1.060734,-3.370531,3.602954,-1.5206503,1.2165067,1,99,feedback
-8.591375,-7.1004834,2.7500117,-3.1564264,-1.0887369,1,99,planning
-7.8054295,-0.47659063,-1.22328,-1.2052922,1.4960756,2,0,baseline
-12.541426,0.77198213,4.0033975,-3.3585777,3.6440945,2,0,feedback
-11.542975,-4.640555,-0.34157136,-0.5547686,-1.5493028,2,0,planning
-5.96438,-7.9807653,1.750506,3.2052383,0.5739769,2,1,baseline
-6.888281,6.6046185,4.050091,0.6436173,5.0535946,2,1,feedback
2.446516,3.2860365,0.54438865,-6.692384,-1.655846,2,1,planning
-6.987045,2.433025,1.3085942,1.0489542,2.527549,2,2,baseline
-9.33846,3.3827915,7.0431247,-0.7872182,0.35238308,2,2,feedback
-3.503737,-0.3405861,-4.3004565,-3.0209482,-0.49788028,2,2,planning
-9.222461,-1.4591165,2.0601459,3.1606817,-1.063303,2,3,baseline
1.3399378,1.2511553,4.8830376,-0.40368313,0.731213,2,3,feedback
-3.3204932,1.2556142,-3.2634006,-4.902857,-1.4315174,2,3,planning
-3.7560382,2.6041026,3.8695838,4.168952,1.8989784,2,4,baseline
-7.3464956,4.4335575,3.4682157,-2.5402741,1.8240603,2,4,feedback
10.906843,-5.7036624,-4.452606,-0.6303536,0.7968414,2,4,planning
-17.918076,3.9963171,5.222541,0.61919403,-0.6261711,2,5,baseline
-14.604921,7.4499164,3.902614,-1.462823,0.07765318,2,5,feedback
-12.20483,-3.915889,-2.7554514,-1.8186721,-2.3063312,2,5,planning
-9.213874,4.1864243,3.4178643,0.5984287,-0.39517593,2,6,baseline
-5.3977637,4.997853,1.0355557,-0.6456654,1.8561306,2,6,feedback
-15.29711,-3.926424,-2.6283157,-1.6745849,2.5616727,2,6,planning
-4.575242,-1.1769209,-1.5699064,2.3858442,1.7040044,2,7,baseline
0.43536052,-2.567363,8.128725,-4.4040546,3.785168,2,7,feedback
1.4399415,-2.1803637,-3.397584,-3.03226,0.32675084,2,7,planning
-1.0143743,0.6936688,-2.7109923,1.3841002,0.6231912,2,8,baseline
-1.9014429,-0.86653996,5.143389,-2.8465092,2.7488616,2,8,feedback
0.112503864,-1.9750308,-1.8449205,-0.6065142,-3.1228347,2,8,planning
-9.775413,-2.9547958,1.3897666,-1.1379075,-0.8933272,2,9,baseline
-0.70229995,2.4357677,4.2613916,0.11101277,1.3682258,2,9,feedback
-4.85408,-7.1407385,-3.66272,2.0262773,-1.1369472,2,9,planning
-12.143524,1.9419632,4.9909883,4.4971333,-0.36047053,2,10,baseline
-2.392848,1.2993442,1.9150803,-1.4892148,-0.80668247,2,10,feedback
-4.7307615,-1.8955351,-5.563339,-4.1145163,-2.1245456,2,10,planning
-4.935235,4.059145,2.2224038,0.49358428,-3.5527067,2,11,baseline
-4.5953903,4.716757,3.2063525,-2.2362905,1.1482464,2,11,feedback
-11.584666,-5.59793,-3.3722928,1.4792771,-1.1398084,2,11,planning
-8.853784,2.0594764,0.5852226,3.613964,2.3006072,2,12,baseline
0.42979968,4.2910028,2.9494042,-0.2474884,-2.3791866,2,12,feedback
-14.277083,-2.8475974,-1.1591496,-5.4692245,0.28439733,2,12,planning
0.11171083,0.30939198,1.6767402,0.9848248,-0.31286576,2,13,baseline
1.0560724,4.3072886,2.5993943,-0.7582946,2.8315425,2,13,feedback
-3.5194387,1.1555448,1.8741941,5.778926,5.3322997,2,13,planning
-11.593536,-2.2177355,4.2097607,2.4337146,0.9222003,2,14,baseline
-0.83040607,0.7625254,4.331323,4.8583364,-1.9180768,2,14,feedback
1.3619757,-2.3904548,-5.294892,-4.354856,-1.2801983,2,14,planning
-2.9105,2.546394,3.1320732,5.19726,2.340086,2,15,baseline
3.2703059,3.6160858,2.8191812,0.17525138,-0.5997269,2,15,feedback
-3.792644,-5.413514,-1.5619128,0.24754174,-0.22875693,2,15,planning
-10.748294,-5.1941156,2.5592453,0.9923284,-1.9301307,2,16,baseline
-4.6069975,2.5837128,6.5393806,-1.025878,3.2953088,2,16,feedback
-2.6700952,-0.04319025,-7.1746225,-1.3770158,0.08567592,2,16,planning
-5.291408,-1.3786156,3.044425,4.2288632,-1.292811,2,17,baseline
