column_0,column_1,column_2,column_3,column_4,participant,trial,period
17.085009,0.9379878,2.6348844,-1.6477282,0.8712468,1,73,baseline
0.49781552,6.474943,-0.2736385,0.4296989,1.9885614,1,73,feedback
0.2527909,-9.476524,-2.2460501,2.173756,-2.4518306,1,73,planning
1.0687789,1.6263665,0.1334222,1.1933248,3.083736,1,74,baseline
3.1290348,8.0490675,0.72950286,1.2017672,3.345278,1,74,feedback
-11.548969,-2.7970374,-5.428708,1.3563178,0.31141353,1,74,planning
-5.232477,3.560421,-0.93369013,2.5184891,2.1974337,1,75,baseline
2.3016505,7.320269,0.5823533,3.1761189,1.1051724,1,75,feedback
6.73965,-9.178973,-7.6339545,-1.0123882,0.51901644,1,75,planning
-1.0937355,2.6858606,0.15642923,0.9445139,1.5181127,1,76,baseline
4.036184,3.928804,0.1515656,0.8846284,1.9112623,1,76,feedback
-2.371757,-3.8774395,-4.9788747,-0.900507,-2.186361,1,76,planning
1.5478754,-0.036839366,1.6820867,2.1985266,1.813946,1,77,baseline
-1.5692652,6.770319,0.20678064,-0.90468484,0.42307588,1,77,feedback
-2.183501,-3.3675435,-7.971131,-0.8262151,-1.3036892,1,77,planning
3.2605433,-2.033492,6.202437,1.6835177,-0.16425073,1,78,baseline
2.4887168,7.8992405,0.8053892,0.78585804,3.7394059,1,78,feedback
-0.37225848,-3.4357178,-6.2045364,-0.49545953,-0.59238344,1,78,planning
12.553705,1.8340993,2.5468822,1.0137234,1.4840003,1,79,baseline
0.13476543,8.333843,-1.0490053,1.923564,1.1122351,1,79,feedback
-6.2153525,-7.40505,-0.36683542,-2.1155019,-0.36254057,1,79,planning
-2.7096581,3.146212,1.3223869,1.8807018,1.0725918,1,80,baseline
8.074869,6.5634274,0.20187539,-1.4801922,1.5944734,1,80,feedback
2.2400775,-7.6496243,-7.3534594,3.0277724,-0.12603602,1,80,planning
0.58003545,1.8780239,2.275555,-0.22734797,3.4257994,1,81,baseline
3.405277,5.181687,-0.17186488,1.5145577,1.2284223,1,81,feedback
-13.613047,2.6207175,-1.0732188,-2.075963,1.9574115,1,81,planning
2.7727737,1.3819441,3.4020169,1.2349126,1.4802729,1,82,baseline
-3.0212076,9.932242,0.2809038,-0.14967254,2.0859516,1,82,feedback
6.1864967,-4.205149,-6.520118,0.79066265,-1.1281245,1,82,planning
-0.5209062,7.362258,-0.6258484,1.8253764,0.29162705,1,83,baseline
1.0323908,8.887612,-1.9689189,1.8934319,3.4648912,1,83,feedback
-1.0586493,-6.708647,-7.837584,0.07327359,0.39671865,1,83,planning
-67.80554,2.0616398,-6.412313,2.9105878,-2.7138638,1,84,baseline
-1.10032,7.934019,-0.42141432,2.0242124,1.8080504,1,84,feedback
4.7506223,-9.632224,-3.8974502,2.1612673,0.24189873,1,84,planning
-0.0030015707,4.1462016,-2.855406,0.24918613,2.239008,1,85,baseline
-0.13808925,5.4614806,-0.9893804,1.4207901,2.7473385,1,85,feedback
0.84819496,-11.431195,-7.8920755,0.16382398,-1.5632555,1,85,planning
-2.7518704,1.4150095,-2.4187336,1.6864487,3.7901115,1,86,baseline
6.3406067,3.032539,3.9804819,0.49512306,-0.28271735,1,86,feedback
4.905744,-7.6510153,-5.8132076,-1.6600353,-1.2787323,1,86,planning
-12.58393,4.531847,7.0726757,1.9455009,4.18591,1,87,baseline
-0.8982116,3.8808699,1.8014898,0.19423178,0.34877104,1,87,feedback
3.4290195,-2.6016955,-6.0273476,-0.72767705,0.06446661,1,87,planning
-0.8639355,3.974631,0.5525821,0.69238114,1.5020115,1,88,baseline
-1.4132493,7.6795087,1.3969381,1.6515458,1.1048456,1,88,feedback
5.1904283,-6.8204765,-7.5674763,0.52116287,0.51347846,1,88,planning
